showtime_id|movie_id|room_id|date|time|price
SUATCHIEU_20251224_0003|F0006|PHONG_001|2025-12-24|14:20|70000
SUATCHIEU_20251224_0004|F0007|PHONG_001|2025-12-24|16:20|70000
SUATCHIEU_20251224_0005|F0008|PHONG_001|2025-12-24|18:30|75000
SUATCHIEU_20251224_0006|F0009|PHONG_001|2025-12-24|20:50|80000
SUATCHIEU_20251224_0007|F0001|PHONG_002|2025-12-24|09:20|65000
SUATCHIEU_20251224_0008|F0002|PHONG_002|2025-12-24|11:40|65000
SUATCHIEU_20251224_0009|F0003|PHONG_002|2025-12-24|14:10|70000
SUATCHIEU_20251224_0010|F0004|PHONG_002|2025-12-24|16:30|70000
SUATCHIEU_20251224_0011|F0005|PHONG_002|2025-12-24|18:40|75000
SUATCHIEU_20251224_0012|F0006|PHONG_002|2025-12-24|21:50|80000
SUATCHIEU_20251224_0013|F0008|PHONG_003|2025-12-24|09:40|65000
SUATCHIEU_20251224_0014|F0009|PHONG_003|2025-12-24|12:00|70000
SUATCHIEU_20251224_0015|F0010|PHONG_003|2025-12-24|14:30|70000
SUATCHIEU_20251224_0016|F0001|PHONG_003|2025-12-24|16:50|70000
SUATCHIEU_20251224_0017|F0002|PHONG_003|2025-12-24|19:10|75000
SUATCHIEU_20251224_0018|F0003|PHONG_003|2025-12-24|21:40|80000
SUATCHIEU_20251224_0019|F0006|PHONG_004|2025-12-24|10:00|65000
SUATCHIEU_20251224_0020|F0007|PHONG_004|2025-12-24|12:00|70000
SUATCHIEU_20251224_0021|F0008|PHONG_004|2025-12-24|14:10|70000
SUATCHIEU_20251224_0022|F0009|PHONG_004|2025-12-24|16:30|70000
SUATCHIEU_20251224_0023|F0010|PHONG_004|2025-12-24|19:00|75000
SUATCHIEU_20251224_0024|F0001|PHONG_004|2025-12-24|21:20|80000
SUATCHIEU_20251224_0025|F0003|PHONG_005|2025-12-24|10:20|65000
SUATCHIEU_20251224_0026|F0004|PHONG_005|2025-12-24|12:40|70000
SUATCHIEU_20251224_0027|F0005|PHONG_005|2025-12-24|14:50|70000
SUATCHIEU_20251224_0028|F0006|PHONG_005|2025-12-24|18:00|75000
SUATCHIEU_20251224_0029|F0007|PHONG_005|2025-12-24|20:00|80000
SUATCHIEU_20251224_0030|F0010|PHONG_006|2025-12-24|10:40|65000
SUATCHIEU_20251224_0031|F0001|PHONG_006|2025-12-24|13:00|70000
SUATCHIEU_20251224_0032|F0002|PHONG_006|2025-12-24|15:20|70000
SUATCHIEU_20251224_0033|F0003|PHONG_006|2025-12-24|17:50|75000
SUATCHIEU_20251224_0034|F0004|PHONG_006|2025-12-24|20:10|80000
SUATCHIEU_20251225_0001|F0006|PHONG_001|2025-12-25|09:00|65000
SUATCHIEU_20251225_0002|F0007|PHONG_001|2025-12-25|11:00|65000
SUATCHIEU_20251225_0003|F0008|PHONG_001|2025-12-25|13:10|70000
SUATCHIEU_20251225_0004|F0009|PHONG_001|2025-12-25|15:30|70000
SUATCHIEU_20251225_0005|F0010|PHONG_001|2025-12-25|18:00|75000
SUATCHIEU_20251225_0006|F0001|PHONG_001|2025-12-25|20:20|80000
SUATCHIEU_20251225_0007|F0003|PHONG_002|2025-12-25|09:20|65000
SUATCHIEU_20251225_0008|F0004|PHONG_002|2025-12-25|11:40|65000
SUATCHIEU_20251225_0009|F0005|PHONG_002|2025-12-25|13:50|70000
SUATCHIEU_20251225_0010|F0006|PHONG_002|2025-12-25|17:00|75000
SUATCHIEU_20251225_0011|F0007|PHONG_002|2025-12-25|19:00|75000
SUATCHIEU_20251225_0012|F0008|PHONG_002|2025-12-25|21:10|80000
SUATCHIEU_20251225_0013|F0010|PHONG_003|2025-12-25|09:40|65000
SUATCHIEU_20251225_0014|F0001|PHONG_003|2025-12-25|12:00|70000
SUATCHIEU_20251225_0015|F0002|PHONG_003|2025-12-25|14:20|70000
SUATCHIEU_20251225_0016|F0003|PHONG_003|2025-12-25|16:50|70000
SUATCHIEU_20251225_0017|F0004|PHONG_003|2025-12-25|19:10|75000
SUATCHIEU_20251225_0018|F0008|PHONG_004|2025-12-25|10:00|65000
SUATCHIEU_20251225_0019|F0009|PHONG_004|2025-12-25|12:20|70000
SUATCHIEU_20251225_0020|F0010|PHONG_004|2025-12-25|14:50|70000
SUATCHIEU_20251225_0021|F0001|PHONG_004|2025-12-25|17:10|75000
SUATCHIEU_20251225_0022|F0002|PHONG_004|2025-12-25|19:30|75000
SUATCHIEU_20251225_0023|F0003|PHONG_004|2025-12-25|22:00|80000
SUATCHIEU_20251225_0024|F0005|PHONG_005|2025-12-25|10:20|65000
SUATCHIEU_20251225_0025|F0006|PHONG_005|2025-12-25|13:30|70000
SUATCHIEU_20251225_0026|F0007|PHONG_005|2025-12-25|15:30|70000
SUATCHIEU_20251225_0027|F0008|PHONG_005|2025-12-25|17:40|75000
SUATCHIEU_20251225_0028|F0009|PHONG_005|2025-12-25|20:00|80000
SUATCHIEU_20251225_0029|F0002|PHONG_006|2025-12-25|10:40|65000
SUATCHIEU_20251225_0030|F0003|PHONG_006|2025-12-25|13:10|70000
SUATCHIEU_20251225_0031|F0004|PHONG_006|2025-12-25|15:30|70000
SUATCHIEU_20251225_0032|F0005|PHONG_006|2025-12-25|17:40|75000
SUATCHIEU_20251225_0033|F0006|PHONG_006|2025-12-25|20:50|80000
SUATCHIEU_20251226_0001|F0008|PHONG_001|2025-12-26|09:00|65000
SUATCHIEU_20251226_0002|F0009|PHONG_001|2025-12-26|11:20|65000
SUATCHIEU_20251226_0003|F0010|PHONG_001|2025-12-26|13:50|70000
SUATCHIEU_20251226_0004|F0001|PHONG_001|2025-12-26|16:10|70000
SUATCHIEU_20251226_0005|F0002|PHONG_001|2025-12-26|18:30|75000
SUATCHIEU_20251226_0006|F0003|PHONG_001|2025-12-26|21:00|80000
SUATCHIEU_20251226_0007|F0005|PHONG_002|2025-12-26|09:20|65000
SUATCHIEU_20251226_0008|F0006|PHONG_002|2025-12-26|12:30|70000
SUATCHIEU_20251226_0009|F0007|PHONG_002|2025-12-26|14:30|70000
SUATCHIEU_20251226_0010|F0008|PHONG_002|2025-12-26|16:40|70000
SUATCHIEU_20251226_0011|F0009|PHONG_002|2025-12-26|19:00|75000
SUATCHIEU_20251226_0012|F0010|PHONG_002|2025-12-26|21:30|80000
SUATCHIEU_20251226_0013|F0002|PHONG_003|2025-12-26|09:40|65000
SUATCHIEU_20251226_0014|F0003|PHONG_003|2025-12-26|12:10|70000
SUATCHIEU_20251226_0015|F0004|PHONG_003|2025-12-26|14:30|70000
SUATCHIEU_20251226_0016|F0005|PHONG_003|2025-12-26|16:40|70000
SUATCHIEU_20251226_0017|F0006|PHONG_003|2025-12-26|19:50|75000
SUATCHIEU_20251226_0018|F0007|PHONG_003|2025-12-26|21:50|80000
SUATCHIEU_20251226_0019|F0010|PHONG_004|2025-12-26|10:00|65000
SUATCHIEU_20251226_0020|F0001|PHONG_004|2025-12-26|12:20|70000
SUATCHIEU_20251226_0021|F0002|PHONG_004|2025-12-26|14:40|70000
SUATCHIEU_20251226_0022|F0003|PHONG_004|2025-12-26|17:10|75000
SUATCHIEU_20251226_0023|F0004|PHONG_004|2025-12-26|19:30|75000
SUATCHIEU_20251226_0024|F0006|PHONG_005|2025-12-26|10:20|65000
SUATCHIEU_20251226_0025|F0007|PHONG_005|2025-12-26|12:20|70000
SUATCHIEU_20251226_0026|F0008|PHONG_005|2025-12-26|14:30|70000
SUATCHIEU_20251226_0027|F0009|PHONG_005|2025-12-26|16:50|70000
SUATCHIEU_20251226_0028|F0010|PHONG_005|2025-12-26|19:20|75000
SUATCHIEU_20251226_0029|F0001|PHONG_005|2025-12-26|21:40|80000
SUATCHIEU_20251226_0030|F0004|PHONG_006|2025-12-26|10:40|65000
SUATCHIEU_20251226_0031|F0005|PHONG_006|2025-12-26|12:50|70000
SUATCHIEU_20251226_0032|F0006|PHONG_006|2025-12-26|16:00|70000
SUATCHIEU_20251226_0033|F0007|PHONG_006|2025-12-26|18:00|75000
SUATCHIEU_20251226_0034|F0008|PHONG_006|2025-12-26|20:10|80000
SUATCHIEU_20251227_0001|F0010|PHONG_001|2025-12-27|09:00|65000
SUATCHIEU_20251227_0002|F0001|PHONG_001|2025-12-27|11:20|65000
SUATCHIEU_20251227_0003|F0002|PHONG_001|2025-12-27|13:40|70000
SUATCHIEU_20251227_0004|F0003|PHONG_001|2025-12-27|16:10|70000
SUATCHIEU_20251227_0005|F0004|PHONG_001|2025-12-27|18:30|75000
SUATCHIEU_20251227_0006|F0005|PHONG_001|2025-12-27|20:40|80000
SUATCHIEU_20251227_0007|F0007|PHONG_002|2025-12-27|09:20|65000
SUATCHIEU_20251227_0008|F0008|PHONG_002|2025-12-27|11:30|65000
SUATCHIEU_20251227_0009|F0009|PHONG_002|2025-12-27|13:50|70000
SUATCHIEU_20251227_0010|F0010|PHONG_002|2025-12-27|16:20|70000
SUATCHIEU_20251227_0011|F0001|PHONG_002|2025-12-27|18:40|75000
SUATCHIEU_20251227_0012|F0002|PHONG_002|2025-12-27|21:00|80000
SUATCHIEU_20251227_0013|F0004|PHONG_003|2025-12-27|09:40|65000
SUATCHIEU_20251227_0014|F0005|PHONG_003|2025-12-27|11:50|65000
SUATCHIEU_20251227_0015|F0006|PHONG_003|2025-12-27|15:00|70000
SUATCHIEU_20251227_0016|F0007|PHONG_003|2025-12-27|17:00|75000
SUATCHIEU_20251227_0017|F0008|PHONG_003|2025-12-27|19:10|75000
SUATCHIEU_20251227_0018|F0009|PHONG_003|2025-12-27|21:30|80000
SUATCHIEU_20251227_0019|F0002|PHONG_004|2025-12-27|10:00|65000
SUATCHIEU_20251227_0020|F0003|PHONG_004|2025-12-27|12:30|70000
SUATCHIEU_20251227_0021|F0004|PHONG_004|2025-12-27|14:50|70000
SUATCHIEU_20251227_0022|F0005|PHONG_004|2025-12-27|17:00|75000
SUATCHIEU_20251227_0023|F0006|PHONG_004|2025-12-27|20:10|80000
SUATCHIEU_20251227_0024|F0009|PHONG_005|2025-12-27|10:20|65000
SUATCHIEU_20251227_0025|F0010|PHONG_005|2025-12-27|12:50|70000
SUATCHIEU_20251227_0026|F0001|PHONG_005|2025-12-27|15:10|70000
SUATCHIEU_20251227_0027|F0002|PHONG_005|2025-12-27|17:30|75000
SUATCHIEU_20251227_0028|F0003|PHONG_005|2025-12-27|20:00|80000
SUATCHIEU_20251227_0029|F0006|PHONG_006|2025-12-27|10:40|65000
SUATCHIEU_20251227_0030|F0007|PHONG_006|2025-12-27|12:40|70000
SUATCHIEU_20251227_0031|F0008|PHONG_006|2025-12-27|14:50|70000
SUATCHIEU_20251227_0032|F0009|PHONG_006|2025-12-27|17:10|75000
SUATCHIEU_20251227_0033|F0010|PHONG_006|2025-12-27|19:40|75000
SUATCHIEU_20251227_0034|F0001|PHONG_006|2025-12-27|22:00|80000
SUATCHIEU_20251228_0001|F0002|PHONG_001|2025-12-28|09:00|65000
SUATCHIEU_20251228_0002|F0003|PHONG_001|2025-12-28|11:30|65000
SUATCHIEU_20251228_0003|F0004|PHONG_001|2025-12-28|13:50|70000
SUATCHIEU_20251228_0004|F0005|PHONG_001|2025-12-28|16:00|70000
SUATCHIEU_20251228_0005|F0006|PHONG_001|2025-12-28|19:10|75000
SUATCHIEU_20251228_0006|F0007|PHONG_001|2025-12-28|21:10|80000
SUATCHIEU_20251228_0007|F0009|PHONG_002|2025-12-28|09:20|65000
SUATCHIEU_20251228_0008|F0010|PHONG_002|2025-12-28|11:50|65000
SUATCHIEU_20251228_0009|F0001|PHONG_002|2025-12-28|14:10|70000
SUATCHIEU_20251228_0010|F0002|PHONG_002|2025-12-28|16:30|70000
SUATCHIEU_20251228_0011|F0003|PHONG_002|2025-12-28|19:00|75000
SUATCHIEU_20251228_0012|F0004|PHONG_002|2025-12-28|21:20|80000
SUATCHIEU_20251228_0013|F0006|PHONG_003|2025-12-28|09:40|65000
SUATCHIEU_20251228_0014|F0007|PHONG_003|2025-12-28|11:40|65000
SUATCHIEU_20251228_0015|F0008|PHONG_003|2025-12-28|13:50|70000
SUATCHIEU_20251228_0016|F0009|PHONG_003|2025-12-28|16:10|70000
SUATCHIEU_20251228_0017|F0010|PHONG_003|2025-12-28|18:40|75000
SUATCHIEU_20251228_0018|F0001|PHONG_003|2025-12-28|21:00|80000
SUATCHIEU_20251228_0019|F0004|PHONG_004|2025-12-28|10:00|65000
SUATCHIEU_20251228_0020|F0005|PHONG_004|2025-12-28|12:10|70000
SUATCHIEU_20251228_0021|F0006|PHONG_004|2025-12-28|15:20|70000
SUATCHIEU_20251228_0022|F0007|PHONG_004|2025-12-28|17:20|75000
SUATCHIEU_20251228_0023|F0008|PHONG_004|2025-12-28|19:30|75000
SUATCHIEU_20251228_0024|F0009|PHONG_004|2025-12-28|21:50|80000
SUATCHIEU_20251228_0025|F0001|PHONG_005|2025-12-28|10:20|65000
SUATCHIEU_20251228_0026|F0002|PHONG_005|2025-12-28|12:40|70000
SUATCHIEU_20251228_0027|F0003|PHONG_005|2025-12-28|15:10|70000
SUATCHIEU_20251228_0028|F0004|PHONG_005|2025-12-28|17:30|75000
SUATCHIEU_20251228_0029|F0005|PHONG_005|2025-12-28|19:40|75000
SUATCHIEU_20251228_0030|F0008|PHONG_006|2025-12-28|10:40|65000
SUATCHIEU_20251228_0031|F0009|PHONG_006|2025-12-28|13:00|70000
SUATCHIEU_20251228_0032|F0010|PHONG_006|2025-12-28|15:30|70000
SUATCHIEU_20251228_0033|F0001|PHONG_006|2025-12-28|17:50|75000
SUATCHIEU_20251228_0034|F0002|PHONG_006|2025-12-28|20:10|80000
SUATCHIEU_20251229_0001|F0004|PHONG_001|2025-12-29|09:00|65000
SUATCHIEU_20251229_0002|F0005|PHONG_001|2025-12-29|11:10|65000
SUATCHIEU_20251229_0003|F0006|PHONG_001|2025-12-29|14:20|70000
SUATCHIEU_20251229_0004|F0007|PHONG_001|2025-12-29|16:20|70000
SUATCHIEU_20251229_0005|F0008|PHONG_001|2025-12-29|18:30|75000
SUATCHIEU_20251229_0006|F0009|PHONG_001|2025-12-29|20:50|80000
SUATCHIEU_20251229_0007|F0001|PHONG_002|2025-12-29|09:20|65000
SUATCHIEU_20251229_0008|F0002|PHONG_002|2025-12-29|11:40|65000
SUATCHIEU_20251229_0009|F0003|PHONG_002|2025-12-29|14:10|70000
SUATCHIEU_20251229_0010|F0004|PHONG_002|2025-12-29|16:30|70000
SUATCHIEU_20251229_0011|F0005|PHONG_002|2025-12-29|18:40|75000
SUATCHIEU_20251229_0012|F0006|PHONG_002|2025-12-29|21:50|80000
SUATCHIEU_20251229_0013|F0008|PHONG_003|2025-12-29|09:40|65000
SUATCHIEU_20251229_0014|F0009|PHONG_003|2025-12-29|12:00|70000
SUATCHIEU_20251229_0015|F0010|PHONG_003|2025-12-29|14:30|70000
SUATCHIEU_20251229_0016|F0001|PHONG_003|2025-12-29|16:50|70000
SUATCHIEU_20251229_0017|F0002|PHONG_003|2025-12-29|19:10|75000
SUATCHIEU_20251229_0018|F0003|PHONG_003|2025-12-29|21:40|80000
SUATCHIEU_20251229_0019|F0006|PHONG_004|2025-12-29|10:00|65000
SUATCHIEU_20251229_0020|F0007|PHONG_004|2025-12-29|12:00|70000
SUATCHIEU_20251229_0021|F0008|PHONG_004|2025-12-29|14:10|70000
SUATCHIEU_20251229_0022|F0009|PHONG_004|2025-12-29|16:30|70000
SUATCHIEU_20251229_0023|F0010|PHONG_004|2025-12-29|19:00|75000
SUATCHIEU_20251229_0024|F0001|PHONG_004|2025-12-29|21:20|80000
SUATCHIEU_20251229_0025|F0003|PHONG_005|2025-12-29|10:20|65000
SUATCHIEU_20251229_0026|F0004|PHONG_005|2025-12-29|12:40|70000
SUATCHIEU_20251229_0027|F0005|PHONG_005|2025-12-29|14:50|70000
SUATCHIEU_20251229_0028|F0006|PHONG_005|2025-12-29|18:00|75000
SUATCHIEU_20251229_0029|F0007|PHONG_005|2025-12-29|20:00|80000
SUATCHIEU_20251229_0030|F0010|PHONG_006|2025-12-29|10:40|65000
SUATCHIEU_20251229_0031|F0001|PHONG_006|2025-12-29|13:00|70000
SUATCHIEU_20251229_0032|F0002|PHONG_006|2025-12-29|15:20|70000
SUATCHIEU_20251229_0033|F0003|PHONG_006|2025-12-29|17:50|75000
SUATCHIEU_20251229_0034|F0004|PHONG_006|2025-12-29|20:10|80000
SUATCHIEU_20251230_0001|F0006|PHONG_001|2025-12-30|09:00|65000
SUATCHIEU_20251230_0002|F0007|PHONG_001|2025-12-30|11:00|65000
SUATCHIEU_20251230_0003|F0008|PHONG_001|2025-12-30|13:10|70000
SUATCHIEU_20251230_0004|F0009|PHONG_001|2025-12-30|15:30|70000
SUATCHIEU_20251230_0005|F0010|PHONG_001|2025-12-30|18:00|75000
SUATCHIEU_20251230_0006|F0001|PHONG_001|2025-12-30|20:20|80000
SUATCHIEU_20251230_0007|F0003|PHONG_002|2025-12-30|09:20|65000
SUATCHIEU_20251230_0008|F0004|PHONG_002|2025-12-30|11:40|65000
SUATCHIEU_20251230_0009|F0005|PHONG_002|2025-12-30|13:50|70000
SUATCHIEU_20251230_0010|F0006|PHONG_002|2025-12-30|17:00|75000
SUATCHIEU_20251230_0011|F0007|PHONG_002|2025-12-30|19:00|75000
SUATCHIEU_20251230_0012|F0008|PHONG_002|2025-12-30|21:10|80000
SUATCHIEU_20251230_0013|F0010|PHONG_003|2025-12-30|09:40|65000
SUATCHIEU_20251230_0014|F0001|PHONG_003|2025-12-30|12:00|70000
SUATCHIEU_20251230_0015|F0002|PHONG_003|2025-12-30|14:20|70000
SUATCHIEU_20251230_0016|F0003|PHONG_003|2025-12-30|16:50|70000
SUATCHIEU_20251230_0017|F0004|PHONG_003|2025-12-30|19:10|75000
SUATCHIEU_20251230_0018|F0008|PHONG_004|2025-12-30|10:00|65000
SUATCHIEU_20251230_0019|F0009|PHONG_004|2025-12-30|12:20|70000
SUATCHIEU_20251230_0020|F0010|PHONG_004|2025-12-30|14:50|70000
SUATCHIEU_20251230_0021|F0001|PHONG_004|2025-12-30|17:10|75000
SUATCHIEU_20251230_0022|F0002|PHONG_004|2025-12-30|19:30|75000
SUATCHIEU_20251230_0023|F0003|PHONG_004|2025-12-30|22:00|80000
SUATCHIEU_20251230_0024|F0005|PHONG_005|2025-12-30|10:20|65000
SUATCHIEU_20251230_0025|F0006|PHONG_005|2025-12-30|13:30|70000
SUATCHIEU_20251230_0026|F0007|PHONG_005|2025-12-30|15:30|70000
SUATCHIEU_20251230_0027|F0008|PHONG_005|2025-12-30|17:40|75000
SUATCHIEU_20251230_0028|F0009|PHONG_005|2025-12-30|20:00|80000
SUATCHIEU_20251230_0029|F0002|PHONG_006|2025-12-30|10:40|65000
SUATCHIEU_20251230_0030|F0003|PHONG_006|2025-12-30|13:10|70000
SUATCHIEU_20251230_0031|F0004|PHONG_006|2025-12-30|15:30|70000
SUATCHIEU_20251230_0032|F0005|PHONG_006|2025-12-30|17:40|75000
SUATCHIEU_20251230_0033|F0006|PHONG_006|2025-12-30|20:50|80000
SUATCHIEU_20251231_0001|F0008|PHONG_001|2025-12-31|09:00|65000
SUATCHIEU_20251231_0002|F0009|PHONG_001|2025-12-31|11:20|65000
SUATCHIEU_20251231_0003|F0010|PHONG_001|2025-12-31|13:50|70000
SUATCHIEU_20251231_0004|F0001|PHONG_001|2025-12-31|16:10|70000
SUATCHIEU_20251231_0005|F0002|PHONG_001|2025-12-31|18:30|75000
SUATCHIEU_20251231_0006|F0003|PHONG_001|2025-12-31|21:00|80000
SUATCHIEU_20251231_0007|F0005|PHONG_002|2025-12-31|09:20|65000
SUATCHIEU_20251231_0008|F0006|PHONG_002|2025-12-31|12:30|70000
SUATCHIEU_20251231_0009|F0007|PHONG_002|2025-12-31|14:30|70000
SUATCHIEU_20251231_0010|F0008|PHONG_002|2025-12-31|16:40|70000
SUATCHIEU_20251231_0011|F0009|PHONG_002|2025-12-31|19:00|75000
SUATCHIEU_20251231_0012|F0010|PHONG_002|2025-12-31|21:30|80000
SUATCHIEU_20251231_0013|F0002|PHONG_003|2025-12-31|09:40|65000
SUATCHIEU_20251231_0014|F0003|PHONG_003|2025-12-31|12:10|70000
SUATCHIEU_20251231_0015|F0004|PHONG_003|2025-12-31|14:30|70000
SUATCHIEU_20251231_0016|F0005|PHONG_003|2025-12-31|16:40|70000
SUATCHIEU_20251231_0017|F0006|PHONG_003|2025-12-31|19:50|75000
SUATCHIEU_20251231_0018|F0007|PHONG_003|2025-12-31|21:50|80000
SUATCHIEU_20251231_0019|F0010|PHONG_004|2025-12-31|10:00|65000
SUATCHIEU_20251231_0020|F0001|PHONG_004|2025-12-31|12:20|70000
SUATCHIEU_20251231_0021|F0002|PHONG_004|2025-12-31|14:40|70000
SUATCHIEU_20251231_0022|F0003|PHONG_004|2025-12-31|17:10|75000
SUATCHIEU_20251231_0023|F0004|PHONG_004|2025-12-31|19:30|75000
SUATCHIEU_20251231_0024|F0006|PHONG_005|2025-12-31|10:20|65000
SUATCHIEU_20251231_0025|F0007|PHONG_005|2025-12-31|12:20|70000
SUATCHIEU_20251231_0026|F0008|PHONG_005|2025-12-31|14:30|70000
SUATCHIEU_20251231_0027|F0009|PHONG_005|2025-12-31|16:50|70000
SUATCHIEU_20251231_0028|F0010|PHONG_005|2025-12-31|19:20|75000
SUATCHIEU_20251231_0029|F0001|PHONG_005|2025-12-31|21:40|80000
SUATCHIEU_20251231_0030|F0004|PHONG_006|2025-12-31|10:40|65000
SUATCHIEU_20251231_0031|F0005|PHONG_006|2025-12-31|12:50|70000
SUATCHIEU_20251231_0032|F0006|PHONG_006|2025-12-31|16:00|70000
SUATCHIEU_20251231_0033|F0007|PHONG_006|2025-12-31|18:00|75000
SUATCHIEU_20251231_0034|F0008|PHONG_006|2025-12-31|20:10|80000
SUATCHIEU_20260101_0001|F0010|PHONG_001|2026-01-01|09:00|65000
SUATCHIEU_20260101_0002|F0001|PHONG_001|2026-01-01|11:20|65000
SUATCHIEU_20260101_0003|F0002|PHONG_001|2026-01-01|13:40|70000
SUATCHIEU_20260101_0004|F0003|PHONG_001|2026-01-01|16:10|70000
SUATCHIEU_20260101_0005|F0004|PHONG_001|2026-01-01|18:30|75000
SUATCHIEU_20260101_0006|F0005|PHONG_001|2026-01-01|20:40|80000
SUATCHIEU_20260101_0007|F0007|PHONG_002|2026-01-01|09:20|65000
SUATCHIEU_20260101_0008|F0008|PHONG_002|2026-01-01|11:30|65000
SUATCHIEU_20260101_0009|F0009|PHONG_002|2026-01-01|13:50|70000
SUATCHIEU_20260101_0010|F0010|PHONG_002|2026-01-01|16:20|70000
SUATCHIEU_20260101_0011|F0001|PHONG_002|2026-01-01|18:40|75000
SUATCHIEU_20260101_0012|F0002|PHONG_002|2026-01-01|21:00|80000
SUATCHIEU_20260101_0013|F0004|PHONG_003|2026-01-01|09:40|65000
SUATCHIEU_20260101_0014|F0005|PHONG_003|2026-01-01|11:50|65000
SUATCHIEU_20260101_0015|F0006|PHONG_003|2026-01-01|15:00|70000
SUATCHIEU_20260101_0016|F0007|PHONG_003|2026-01-01|17:00|75000
SUATCHIEU_20260101_0017|F0008|PHONG_003|2026-01-01|19:10|75000
SUATCHIEU_20260101_0018|F0009|PHONG_003|2026-01-01|21:30|80000
SUATCHIEU_20260101_0019|F0002|PHONG_004|2026-01-01|10:00|65000
SUATCHIEU_20260101_0020|F0003|PHONG_004|2026-01-01|12:30|70000
SUATCHIEU_20260101_0021|F0004|PHONG_004|2026-01-01|14:50|70000
SUATCHIEU_20260101_0022|F0005|PHONG_004|2026-01-01|17:00|75000
SUATCHIEU_20260101_0023|F0006|PHONG_004|2026-01-01|20:10|80000
SUATCHIEU_20260101_0024|F0009|PHONG_005|2026-01-01|10:20|65000
SUATCHIEU_20260101_0025|F0010|PHONG_005|2026-01-01|12:50|70000
SUATCHIEU_20260101_0026|F0001|PHONG_005|2026-01-01|15:10|70000
SUATCHIEU_20260101_0027|F0002|PHONG_005|2026-01-01|17:30|75000
SUATCHIEU_20260101_0028|F0003|PHONG_005|2026-01-01|20:00|80000
SUATCHIEU_20260101_0029|F0006|PHONG_006|2026-01-01|10:40|65000
SUATCHIEU_20260101_0030|F0007|PHONG_006|2026-01-01|12:40|70000
SUATCHIEU_20260101_0031|F0008|PHONG_006|2026-01-01|14:50|70000
SUATCHIEU_20260101_0032|F0009|PHONG_006|2026-01-01|17:10|75000
SUATCHIEU_20260101_0033|F0010|PHONG_006|2026-01-01|19:40|75000
SUATCHIEU_20260101_0034|F0001|PHONG_006|2026-01-01|22:00|80000
SUATCHIEU_20260102_0001|F0002|PHONG_001|2026-01-02|09:00|65000
SUATCHIEU_20260102_0002|F0003|PHONG_001|2026-01-02|11:30|65000
SUATCHIEU_20260102_0003|F0004|PHONG_001|2026-01-02|13:50|70000
SUATCHIEU_20260102_0004|F0005|PHONG_001|2026-01-02|16:00|70000
SUATCHIEU_20260102_0005|F0006|PHONG_001|2026-01-02|19:10|75000
SUATCHIEU_20260102_0006|F0007|PHONG_001|2026-01-02|21:10|80000
SUATCHIEU_20260102_0007|F0009|PHONG_002|2026-01-02|09:20|65000
SUATCHIEU_20260102_0008|F0010|PHONG_002|2026-01-02|11:50|65000
SUATCHIEU_20260102_0009|F0001|PHONG_002|2026-01-02|14:10|70000
SUATCHIEU_20260102_0010|F0002|PHONG_002|2026-01-02|16:30|70000
SUATCHIEU_20260102_0011|F0003|PHONG_002|2026-01-02|19:00|75000
SUATCHIEU_20260102_0012|F0004|PHONG_002|2026-01-02|21:20|80000
SUATCHIEU_20260102_0013|F0006|PHONG_003|2026-01-02|09:40|65000
SUATCHIEU_20260102_0014|F0007|PHONG_003|2026-01-02|11:40|65000
SUATCHIEU_20260102_0015|F0008|PHONG_003|2026-01-02|13:50|70000
SUATCHIEU_20260102_0016|F0009|PHONG_003|2026-01-02|16:10|70000
SUATCHIEU_20260102_0017|F0010|PHONG_003|2026-01-02|18:40|75000
SUATCHIEU_20260102_0018|F0001|PHONG_003|2026-01-02|21:00|80000
SUATCHIEU_20260102_0019|F0004|PHONG_004|2026-01-02|10:00|65000
SUATCHIEU_20260102_0020|F0005|PHONG_004|2026-01-02|12:10|70000
SUATCHIEU_20260102_0021|F0006|PHONG_004|2026-01-02|15:20|70000
SUATCHIEU_20260102_0022|F0007|PHONG_004|2026-01-02|17:20|75000
SUATCHIEU_20260102_0023|F0008|PHONG_004|2026-01-02|19:30|75000
SUATCHIEU_20260102_0024|F0009|PHONG_004|2026-01-02|21:50|80000
SUATCHIEU_20260102_0025|F0001|PHONG_005|2026-01-02|10:20|65000
SUATCHIEU_20260102_0026|F0002|PHONG_005|2026-01-02|12:40|70000
SUATCHIEU_20260102_0027|F0003|PHONG_005|2026-01-02|15:10|70000
SUATCHIEU_20260102_0028|F0004|PHONG_005|2026-01-02|17:30|75000
SUATCHIEU_20260102_0029|F0005|PHONG_005|2026-01-02|19:40|75000
SUATCHIEU_20260102_0030|F0008|PHONG_006|2026-01-02|10:40|65000
SUATCHIEU_20260102_0031|F0009|PHONG_006|2026-01-02|13:00|70000
SUATCHIEU_20260102_0032|F0010|PHONG_006|2026-01-02|15:30|70000
SUATCHIEU_20260102_0033|F0001|PHONG_006|2026-01-02|17:50|75000
SUATCHIEU_20260102_0034|F0002|PHONG_006|2026-01-02|20:10|80000
SUATCHIEU_20260103_0001|F0004|PHONG_001|2026-01-03|09:00|65000
SUATCHIEU_20260103_0002|F0005|PHONG_001|2026-01-03|11:10|65000
SUATCHIEU_20260103_0003|F0006|PHONG_001|2026-01-03|14:20|70000
SUATCHIEU_20260103_0004|F0007|PHONG_001|2026-01-03|16:20|70000
